"playerId","eventTime","connection_time","kills","deaths","suicides","skill","shots","hits","game","headshots","teamkills","kill_streak","death_streak","skill_change"
86527,"2023-12-26",1473,0,0,0,1000,0,0,tf,0,0,0,0,0
87156,"2023-12-26",107,0,0,0,1000,0,0,tf,0,0,0,0,0
87157,"2023-12-26",468,0,0,0,1000,0,0,tf,0,0,0,0,0
52884,"2023-12-26",135,0,0,0,1000,0,0,tf,0,0,0,0,0
87158,"2023-12-26",171,0,0,0,1000,0,0,tf,0,0,0,0,0
87159,"2023-12-26",217,0,0,0,1000,0,0,tf,0,0,0,0,0
87160,"2023-12-26",1749,0,0,0,1000,0,0,tf,0,0,0,0,0
87161,"2023-12-26",316,0,0,0,1000,0,0,tf,0,0,0,0,0
87162,"2023-12-26",98,0,0,0,1000,0,0,tf,0,0,0,0,0
76059,"2023-12-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76070,"2023-12-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
83423,"2023-12-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
83422,"2023-12-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76069,"2023-12-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86087,"2023-12-27",8587,0,0,0,1000,0,0,tf,0,0,0,0,0
76070,"2023-11-26",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76069,"2023-11-26",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76069,"2023-11-25",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86580,"2023-11-24",67,0,0,0,1000,0,0,tf,0,0,0,0,0
83573,"2023-11-24",1202,0,0,0,1000,0,0,tf,0,0,0,0,0
76070,"2023-11-25",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76059,"2023-11-25",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76059,"2023-11-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76070,"2023-11-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76069,"2023-11-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86694,"2023-11-24",146,0,0,0,1000,0,0,tf,0,0,0,0,0
5360,"2023-11-24",23,0,0,0,1001,0,0,tf,0,0,0,0,0
86449,"2023-11-24",1,0,0,0,1000,0,0,tf,0,0,0,0,0
86297,"2023-11-24",2036,0,0,0,1000,0,0,tf,0,0,0,0,0
85438,"2023-11-24",1808,0,0,0,1000,0,0,tf,0,0,0,0,0
86695,"2023-11-24",867,0,0,0,1000,0,0,tf,0,0,0,0,0
27950,"2023-11-25",1525,0,0,0,25099,0,0,tf,0,0,0,0,0
86701,"2023-11-25",140,0,0,0,1000,0,0,tf,0,0,0,0,0
83048,"2023-11-25",1392,0,0,0,1000,0,0,tf,0,0,0,0,0
86702,"2023-11-25",23,0,0,0,1000,0,0,tf,0,0,0,0,0
86703,"2023-11-25",2118,0,0,0,1000,0,0,tf,0,0,0,0,0
86704,"2023-11-25",55,0,0,0,1000,0,0,tf,0,0,0,0,0
86705,"2023-11-25",525,0,0,0,1000,0,0,tf,0,0,0,0,0
82548,"2023-11-25",507,0,0,0,1000,0,0,tf,0,0,0,0,0
86706,"2023-11-25",964,0,0,0,1000,0,0,tf,0,0,0,0,0
86707,"2023-11-25",885,0,0,0,1000,0,0,tf,0,0,0,0,0
56857,"2023-11-25",10969,0,0,0,35509,0,0,tf,0,0,0,0,0
86449,"2023-11-25",1232,0,0,0,1000,0,0,tf,0,0,0,0,0
86450,"2023-11-25",1003,0,0,0,1000,0,0,tf,0,0,0,0,0
12279,"2023-11-25",11565,0,0,0,27832,0,0,tf,0,0,0,0,0
81665,"2023-11-25",11435,0,0,0,16173,0,0,tf,0,0,0,0,0
2,"2023-11-25",11601,0,0,0,87635,0,0,tf,0,0,0,0,0
70988,"2023-11-25",6612,0,0,0,51364,0,0,tf,0,0,0,0,0
223,"2023-11-25",10300,0,0,0,201108,0,0,tf,0,0,0,0,0
67668,"2023-11-25",8532,0,0,0,20876,0,0,tf,0,0,0,0,0
225,"2023-11-25",9525,0,0,0,126196,0,0,tf,0,0,0,0,0
11529,"2023-11-25",111,0,0,0,18564,0,0,tf,0,0,0,0,0
74104,"2023-11-25",7392,0,0,0,21682,0,0,tf,0,0,0,0,0
78412,"2023-11-25",9153,0,0,0,24308,0,0,tf,0,0,0,0,0
86708,"2023-11-25",244,0,0,0,1000,0,0,tf,0,0,0,0,0
80063,"2023-11-25",2241,0,0,0,5472,0,0,tf,0,0,0,0,0
71017,"2023-11-25",2094,0,0,0,34292,0,0,tf,0,0,0,0,0
25413,"2023-11-25",9196,0,0,0,47337,0,0,tf,0,0,0,0,0
78482,"2023-11-25",1857,0,0,0,17813,0,0,tf,0,0,0,0,0
86405,"2023-11-25",7864,0,0,0,1121,0,0,tf,0,0,0,0,0
3288,"2023-11-25",6155,0,0,0,76047,0,0,tf,0,0,0,0,0
52846,"2023-11-25",8585,0,0,0,48876,0,0,tf,0,0,0,0,0
86709,"2023-11-25",59,0,0,0,1000,0,0,tf,0,0,0,0,0
82242,"2023-11-25",4671,0,0,0,1141,0,0,tf,0,0,0,0,0
86710,"2023-11-25",2127,0,0,0,1000,0,0,tf,0,0,0,0,0
7268,"2023-11-25",2985,0,0,0,5779,0,0,tf,0,0,0,0,0
86711,"2023-11-25",4336,0,0,0,1000,0,0,tf,0,0,0,0,0
86712,"2023-11-25",4365,0,0,0,1000,0,0,tf,0,0,0,0,0
86713,"2023-11-25",1912,0,0,0,1000,0,0,tf,0,0,0,0,0
86714,"2023-11-25",922,0,0,0,1000,0,0,tf,0,0,0,0,0
85536,"2023-11-25",2958,0,0,0,1000,0,0,tf,0,0,0,0,0
72861,"2023-11-25",4545,0,0,0,23541,0,0,tf,0,0,0,0,0
12672,"2023-11-25",1490,0,0,0,1379,0,0,tf,0,0,0,0,0
86715,"2023-11-25",733,0,0,0,1000,0,0,tf,0,0,0,0,0
9434,"2023-11-25",4328,0,0,0,76819,0,0,tf,0,0,0,0,0
86716,"2023-11-25",179,0,0,0,1000,0,0,tf,0,0,0,0,0
86717,"2023-11-25",589,0,0,0,1000,0,0,tf,0,0,0,0,0
86718,"2023-11-25",49,0,0,0,1000,0,0,tf,0,0,0,0,0
70739,"2023-11-25",1498,0,0,0,47628,0,0,tf,0,0,0,0,0
76317,"2023-11-25",2342,0,0,0,1000,0,0,tf,0,0,0,0,0
86735,"2023-11-26",89,0,0,0,1000,0,0,tf,0,0,0,0,0
86734,"2023-11-26",6237,0,0,0,1000,0,0,tf,0,0,0,0,0
65355,"2023-11-26",245,0,0,0,1000,0,0,tf,0,0,0,0,0
86733,"2023-11-26",6197,0,0,0,1000,0,0,tf,0,0,0,0,0
86732,"2023-11-26",271,0,0,0,1000,0,0,tf,0,0,0,0,0
86730,"2023-11-26",658,0,0,0,1000,0,0,tf,0,0,0,0,0
86731,"2023-11-26",4,0,0,0,1000,0,0,tf,0,0,0,0,0
86728,"2023-11-26",121,0,0,0,1000,0,0,tf,0,0,0,0,0
86729,"2023-11-26",217,0,0,0,1000,0,0,tf,0,0,0,0,0
86727,"2023-11-26",211,0,0,0,1000,0,0,tf,0,0,0,0,0
3288,"2023-11-26",183,0,0,0,76047,0,0,tf,0,0,0,0,0
86725,"2023-11-26",37,0,0,0,1000,0,0,tf,0,0,0,0,0
86706,"2023-11-26",2480,0,0,0,1000,0,0,tf,0,0,0,0,0
86707,"2023-11-26",2461,0,0,0,1000,0,0,tf,0,0,0,0,0
86726,"2023-11-26",253,0,0,0,1000,0,0,tf,0,0,0,0,0
86724,"2023-11-26",897,0,0,0,1000,0,0,tf,0,0,0,0,0
56346,"2023-11-26",475,0,0,0,1000,0,0,tf,0,0,0,0,0
12615,"2023-11-26",711,0,0,0,1000,0,0,tf,0,0,0,0,0
86723,"2023-11-26",556,0,0,0,1000,0,0,tf,0,0,0,0,0
83422,"2023-11-26",0,0,0,0,1000,0,0,tf,0,0,0,0,0
83423,"2023-11-26",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76059,"2023-11-26",0,0,0,0,1000,0,0,tf,0,0,0,0,0
66031,"2024-01-01",2477,0,0,0,1020,0,0,tf,0,0,0,0,0
81665,"2024-01-01",4590,0,0,0,16173,0,0,tf,0,0,0,0,0
60655,"2024-01-01",2993,0,0,0,1020,0,0,tf,0,0,0,0,0
66700,"2024-01-01",2937,0,0,0,1020,0,0,tf,0,0,0,0,0
86821,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
87142,"2023-12-24",73,0,0,0,1000,0,0,tf,0,0,0,0,0
65338,"2023-12-24",1422,0,0,0,2081,0,0,tf,0,0,0,0,0
86809,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86817,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86811,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86812,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86819,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86820,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86814,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86816,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86818,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86822,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86813,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86815,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86808,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86803,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86804,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86810,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86807,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86758,"2023-11-27",2,0,0,0,1000,0,0,tf,0,0,0,0,0
83423,"2023-11-28",0,0,0,0,1000,0,0,tf,0,0,0,0,0
83422,"2023-11-28",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86797,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86805,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86799,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86806,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86802,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85767,"2023-11-27",368,0,0,0,1000,0,0,tf,0,0,0,0,0
86756,"2023-11-27",641,0,0,0,1000,0,0,tf,0,0,0,0,0
86757,"2023-11-27",19,0,0,0,1000,0,0,tf,0,0,0,0,0
85932,"2023-11-27",8267,0,0,0,1000,0,0,tf,0,0,0,0,0
86754,"2023-11-27",1269,0,0,0,1000,0,0,tf,0,0,0,0,0
86755,"2023-11-27",6631,0,0,0,1000,0,0,tf,0,0,0,0,0
72861,"2023-11-27",5359,0,0,0,23541,0,0,tf,0,0,0,0,0
54701,"2023-11-27",2314,0,0,0,1000,0,0,tf,0,0,0,0,0
83573,"2023-11-27",2974,0,0,0,1000,0,0,tf,0,0,0,0,0
86753,"2023-11-27",140,0,0,0,1000,0,0,tf,0,0,0,0,0
86751,"2023-11-27",330,0,0,0,1000,0,0,tf,0,0,0,0,0
86752,"2023-11-27",214,0,0,0,1000,0,0,tf,0,0,0,0,0
86748,"2023-11-27",274,0,0,0,1000,0,0,tf,0,0,0,0,0
223,"2023-11-27",221,0,0,0,201108,0,0,tf,0,0,0,0,0
86749,"2023-11-27",281,0,0,0,1000,0,0,tf,0,0,0,0,0
86750,"2023-11-27",333,0,0,0,1000,0,0,tf,0,0,0,0,0
86745,"2023-11-27",294,0,0,0,1000,0,0,tf,0,0,0,0,0
86746,"2023-11-27",242,0,0,0,1000,0,0,tf,0,0,0,0,0
86747,"2023-11-27",299,0,0,0,1000,0,0,tf,0,0,0,0,0
86742,"2023-11-27",38,0,0,0,1000,0,0,tf,0,0,0,0,0
5360,"2023-11-27",1142,0,0,0,1001,0,0,tf,0,0,0,0,0
86743,"2023-11-27",820,0,0,0,1000,0,0,tf,0,0,0,0,0
86744,"2023-11-27",63,0,0,0,1000,0,0,tf,0,0,0,0,0
86741,"2023-11-27",27,0,0,0,1000,0,0,tf,0,0,0,0,0
86297,"2023-11-27",2988,0,0,0,1000,0,0,tf,0,0,0,0,0
85438,"2023-11-27",2947,0,0,0,1000,0,0,tf,0,0,0,0,0
83422,"2023-11-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76059,"2023-11-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76070,"2023-11-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86740,"2023-11-27",380,0,0,0,1000,0,0,tf,0,0,0,0,0
80742,"2023-11-27",151,0,0,0,1000,0,0,tf,0,0,0,0,0
83423,"2023-11-27",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86738,"2023-11-27",1895,0,0,0,1000,0,0,tf,0,0,0,0,0
86779,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86775,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86781,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86782,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86777,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86784,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86778,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86780,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86787,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86789,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86783,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86791,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86785,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86786,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86793,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86788,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86794,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86796,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86790,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86798,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86792,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86795,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86797,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86800,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86799,"2023-12-22",0,0,0,0,1000,0,0,tf,0,0,0,0,0
87118,"2023-12-22",1673,0,0,0,1000,0,0,tf,0,0,0,0,0
87119,"2023-12-22",1899,0,0,0,1000,0,0,tf,0,0,0,0,0
78482,"2023-12-22",8465,0,0,0,18013,0,0,tf,0,0,0,0,0
11529,"2023-12-22",3029,0,0,0,18564,0,0,tf,0,0,0,0,0
74104,"2023-12-22",5605,0,0,0,22126,0,0,tf,0,0,0,0,0
84167,"2023-12-22",5082,0,0,0,7487,0,0,tf,0,0,0,0,0
86405,"2023-12-22",5269,0,0,0,1121,0,0,tf,0,0,0,0,0
78412,"2023-12-22",7726,0,0,0,24308,0,0,tf,0,0,0,0,0
27950,"2023-12-22",7551,0,0,0,25637,0,0,tf,0,0,0,0,0
72861,"2023-12-22",4881,0,0,0,23541,0,0,tf,0,0,0,0,0
70657,"2023-12-22",3065,0,0,0,26319,0,0,tf,0,0,0,0,0
82727,"2023-12-22",181,0,0,0,1000,0,0,tf,0,0,0,0,0
2,"2023-12-22",7146,0,0,0,88328,0,0,tf,0,0,0,0,0
81665,"2023-12-22",4579,0,0,0,16173,0,0,tf,0,0,0,0,0
52846,"2023-12-22",6847,0,0,0,48876,0,0,tf,0,0,0,0,0
223,"2023-12-22",6464,0,0,0,201889,0,0,tf,0,0,0,0,0
70988,"2023-12-22",5703,0,0,0,51605,0,0,tf,0,0,0,0,0
87120,"2023-12-22",2639,0,0,0,1000,0,0,tf,0,0,0,0,0
67668,"2023-12-22",6305,0,0,0,21942,0,0,tf,0,0,0,0,0
87121,"2023-12-22",340,0,0,0,1000,0,0,tf,0,0,0,0,0
85950,"2023-12-22",4460,0,0,0,1000,0,0,tf,0,0,0,0,0
87122,"2023-12-22",5005,0,0,0,1000,0,0,tf,0,0,0,0,0
87123,"2023-12-22",282,0,0,0,1000,0,0,tf,0,0,0,0,0
86891,"2023-12-22",140,0,0,0,1000,0,0,tf,0,0,0,0,0
25413,"2023-12-22",5164,0,0,0,47337,0,0,tf,0,0,0,0,0
71017,"2023-12-22",4264,0,0,0,34292,0,0,tf,0,0,0,0,0
20737,"2023-12-22",3884,0,0,0,2262,0,0,tf,0,0,0,0,0
87124,"2023-12-22",1064,0,0,0,1000,0,0,tf,0,0,0,0,0
87125,"2023-12-22",3,0,0,0,1000,0,0,tf,0,0,0,0,0
87126,"2023-12-22",669,0,0,0,1000,0,0,tf,0,0,0,0,0
59359,"2023-12-22",2041,0,0,0,11670,0,0,tf,0,0,0,0,0
87127,"2023-12-22",1802,0,0,0,1000,0,0,tf,0,0,0,0,0
87128,"2023-12-22",168,0,0,0,1000,0,0,tf,0,0,0,0,0
87129,"2023-12-22",66,0,0,0,1000,0,0,tf,0,0,0,0,0
53073,"2023-12-22",868,0,0,0,1000,0,0,tf,0,0,0,0,0
3182,"2023-12-22",73,0,0,0,1049,0,0,tf,0,0,0,0,0
12699,"2023-12-22",27,0,0,0,1055,0,0,tf,0,0,0,0,0
87130,"2023-12-22",10,0,0,0,1000,0,0,tf,0,0,0,0,0
87131,"2023-12-22",122,0,0,0,1000,0,0,tf,0,0,0,0,0
83423,"2023-12-23",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76070,"2023-12-23",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76059,"2023-12-23",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76069,"2023-12-23",0,0,0,0,1000,0,0,tf,0,0,0,0,0
83422,"2023-12-23",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86905,"2023-12-23",245,0,0,0,1000,0,0,tf,0,0,0,0,0
38740,"2023-12-23",426,0,0,0,1003,0,0,tf,0,0,0,0,0
87132,"2023-12-23",70,0,0,0,1000,0,0,tf,0,0,0,0,0
65338,"2023-12-23",667,0,0,0,2081,0,0,tf,0,0,0,0,0
87133,"2023-12-23",9,0,0,0,1000,0,0,tf,0,0,0,0,0
60655,"2023-12-23",3319,0,0,0,1020,0,0,tf,0,0,0,0,0
66700,"2023-12-23",2934,0,0,0,1020,0,0,tf,0,0,0,0,0
78819,"2023-12-23",3500,0,0,0,1000,0,0,tf,0,0,0,0,0
86489,"2023-12-23",228,0,0,0,1000,0,0,tf,0,0,0,0,0
66031,"2023-12-23",3044,0,0,0,1020,0,0,tf,0,0,0,0,0
87122,"2023-12-23",25,0,0,0,1000,0,0,tf,0,0,0,0,0
87046,"2023-12-23",3638,0,0,0,1000,0,0,tf,0,0,0,0,0
87047,"2023-12-23",3092,0,0,0,1000,0,0,tf,0,0,0,0,0
87134,"2023-12-23",1846,0,0,0,1000,0,0,tf,0,0,0,0,0
87135,"2023-12-23",214,0,0,0,1000,0,0,tf,0,0,0,0,0
29172,"2023-12-23",342,0,0,0,1553,0,0,tf,0,0,0,0,0
87136,"2023-12-23",217,0,0,0,1000,0,0,tf,0,0,0,0,0
83422,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
83423,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76070,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76069,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
76059,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
87112,"2023-12-24",80,0,0,0,1000,0,0,tf,0,0,0,0,0
87137,"2023-12-24",63,0,0,0,1000,0,0,tf,0,0,0,0,0
87138,"2023-12-24",119,0,0,0,1000,0,0,tf,0,0,0,0,0
87139,"2023-12-24",951,0,0,0,1000,0,0,tf,0,0,0,0,0
87140,"2023-12-24",864,0,0,0,1000,0,0,tf,0,0,0,0,0
87141,"2023-12-24",1078,0,0,0,1000,0,0,tf,0,0,0,0,0
85504,"2023-12-24",21,0,0,0,1000,0,0,tf,0,0,0,0,0
66191,"2023-12-24",2619,0,0,0,1378,0,0,tf,0,0,0,0,0
86952,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85332,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86956,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86957,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86955,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86959,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86958,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86961,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86960,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86963,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86962,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86964,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86965,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86967,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86966,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86968,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86969,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86970,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86971,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86972,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86973,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86975,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86974,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86976,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86977,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86979,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86978,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86981,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86982,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86980,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86984,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86985,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86983,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85362,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86986,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85364,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86987,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85363,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85366,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85365,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85368,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85367,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85370,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85372,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85369,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85374,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85371,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85373,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85376,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85375,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85378,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85377,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85380,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85379,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85381,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85382,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86988,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86990,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85383,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85331,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86989,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85334,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86991,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85333,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85337,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85335,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85341,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85344,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85339,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85347,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85342,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85345,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85350,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85353,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85348,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85356,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85351,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85354,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85359,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85357,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86948,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
85360,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86951,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86949,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86950,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86953,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86954,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86825,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
86774,"2023-12-24",0,0,0,0,1000,0,0,tf,0,0,0,0,0
